query,subject,identity,alignment length,mismatches,gap opens,q start,q end,s start,s end,evalue,bit score
chr22:22437645-23366982,IGLV2-8*01,78.472,288,62,0,395149,395436,1,288,5.09e-69,261
chr22:22437645-23366982,IGLV2-8*01,78.229,271,59,0,303611,303881,1,271,9.02e-64,244
chr22:22437645-23366982,IGLV2-8*01,78.810,269,54,1,334039,334304,1,269,1.29e-56,220
chr22:22437645-23366982,IGLV2-8*01,78.439,269,55,1,357121,357386,1,269,1.16e-55,217
chr22:22437645-23366982,IGLV2-8*01,76.389,288,65,1,298764,299048,1,288,3.49e-55,215
chr22:22437645-23366982,IGLV2-8*01,76.208,269,61,1,417362,417627,1,269,6.19e-50,198
chr22:22437645-23366982,IGLV2-8*01,75.926,270,62,1,389590,389856,1,270,1.86e-49,196
chr22:22437645-23366982,IGLV2-8*01,74.906,267,65,2,550182,550447,4,269,1.22e-45,183
chr22:22437645-23366982,IGLV2-8*01,86.228,167,22,1,650137,650303,132,297,3.29e-44,179
chr22:22437645-23366982,IGLV2-8*01,86.093,151,21,0,700601,700751,129,279,8.88e-43,174
chr22:22437645-23366982,IGLV2-8*01,86.093,151,21,0,759753,759903,129,279,8.88e-43,174
chr22:22437645-23366982,IGLV2-8*01,91.538,130,11,0,650019,650148,1,130,2.66e-42,172
chr22:22437645-23366982,IGLV2-8*01,81.366,161,30,0,579950,580110,108,268,5.83e-39,161
chr22:22437645-23366982,IGLV2-8*01,68.148,270,86,0,62628,62897,1,270,1.57e-37,156
chr22:22437645-23366982,IGLV2-8*01,71.161,267,75,2,55845,56109,4,270,4.25e-36,152
chr22:22437645-23366982,IGLV2-8*01,76.571,175,41,0,866458,866632,95,269,3.82e-35,148
chr22:22437645-23366982,IGLV2-8*01,72.862,269,67,2,2169,2431,1,269,3.10e-33,142
chr22:22437645-23366982,IGLV2-8*01,74.176,182,47,0,653996,654177,109,290,9.29e-33,141
chr22:22437645-23366982,IGLV2-8*01,74.713,174,44,0,804787,804960,96,269,8.36e-32,137
chr22:22437645-23366982,IGLV2-8*01,76.543,162,38,0,698334,698495,108,269,8.36e-32,137
chr22:22437645-23366982,IGLV2-8*01,75.000,168,42,0,706290,706457,108,275,7.52e-31,134
chr22:22437645-23366982,IGLV2-8*01,68.519,270,82,1,190864,191130,1,270,2.26e-30,133
chr22:22437645-23366982,IGLV2-8*01,74.118,170,44,0,672447,672616,100,269,6.77e-30,131
chr22:22437645-23366982,IGLV2-8*01,74.691,162,41,0,757627,757788,108,269,6.09e-29,128
chr22:22437645-23366982,IGLV2-8*01,71.667,180,51,0,797312,797491,97,276,5.49e-28,125
chr22:22437645-23366982,IGLV2-8*01,71.080,287,74,2,171881,172164,10,290,1.48e-26,120
chr22:22437645-23366982,IGLV2-8*01,71.676,173,49,0,733036,733208,97,269,1.48e-26,120
chr22:22437645-23366982,IGLV2-8*01,63.333,270,99,0,345861,346130,1,270,4.00e-25,115
chr22:22437645-23366982,IGLV2-8*01,71.226,212,58,2,346949,347157,50,261,3.24e-23,109
chr22:22437645-23366982,IGLV2-8*01,62.082,269,102,0,74818,75086,1,269,8.75e-22,104
chr22:22437645-23366982,IGLV2-8*01,69.753,162,49,0,590078,590239,108,269,2.62e-21,103
chr22:22437645-23366982,IGLV2-8*01,69.811,159,48,0,604067,604225,100,258,7.87e-21,101
chr22:22437645-23366982,IGLV2-8*01,72.464,138,38,0,384030,384167,128,265,2.36e-20,99.9
chr22:22437645-23366982,IGLV2-8*01,71.875,160,44,1,658818,658976,108,267,7.08e-20,98.3
chr22:22437645-23366982,IGLV2-8*01,79.130,115,23,1,724382,724495,163,277,1.91e-18,93.5
chr22:22437645-23366982,IGLV2-8*01,67.500,160,52,0,353584,353743,123,282,1.72e-17,90.3
chr22:22437645-23366982,IGLV2-8*01,65.363,179,62,0,14718,14896,2,180,5.16e-17,88.8
chr22:22437645-23366982,IGLV2-8*01,66.871,163,54,0,373366,373528,107,269,5.16e-17,88.8
chr22:22437645-23366982,IGLV2-8*01,68.212,151,48,0,843351,843501,108,258,5.16e-17,88.8
chr22:22437645-23366982,IGLV2-8*01,78.947,95,20,0,7262,7356,175,269,5.16e-17,88.8
chr22:22437645-23366982,IGLV2-8*01,65.909,220,72,1,450903,451119,50,269,4.65e-16,85.6
chr22:22437645-23366982,IGLV2-8*01,69.767,129,39,0,414170,414298,123,251,4.18e-15,82.4
chr22:22437645-23366982,IGLV2-8*01,72.973,111,30,0,741054,741164,148,258,4.18e-15,82.4
chr22:22437645-23366982,IGLV2-8*01,76.842,95,22,0,138453,138547,175,269,4.18e-15,82.4
chr22:22437645-23366982,IGLV2-8*01,75.439,114,27,1,598096,598208,24,137,3.76e-14,79.2
chr22:22437645-23366982,IGLV2-8*01,70.667,150,42,1,680211,680358,109,258,3.76e-14,79.2
chr22:22437645-23366982,IGLV2-8*01,65.823,237,78,3,686082,686315,5,241,1.13e-13,77.7
chr22:22437645-23366982,IGLV2-8*01,65.401,237,79,3,664488,664721,5,241,1.02e-12,74.5
chr22:22437645-23366982,IGLV2-8*01,84.375,64,10,0,411374,411437,203,266,9.15e-12,71.3
chr22:22437645-23366982,IGLV2-8*01,65.468,139,48,0,412915,413053,1,139,2.74e-11,69.7
chr22:22437645-23366982,IGLV2-8*01,66.667,129,43,0,330479,330607,123,251,2.74e-11,69.7
chr22:22437645-23366982,IGLV2-8*01,73.881,134,31,1,835726,835855,136,269,2.74e-11,69.7
chr22:22437645-23366982,IGLV2-8*01,82.540,63,11,0,866382,866444,10,72,2.47e-10,66.6
chr22:22437645-23366982,IGLV2-8*01,71.579,95,27,0,857132,857226,175,269,2.47e-10,66.6
chr22:22437645-23366982,IGLV2-8*01,72.727,88,24,0,22379,22466,210,297,7.41e-10,65.0
chr22:22437645-23366982,IGLV2-8*01,76.389,72,17,0,174808,174879,197,268,6.67e-09,61.8
chr22:22437645-23366982,IGLV2-8*01,81.667,60,11,0,177970,178029,211,270,6.67e-09,61.8
chr22:22437645-23366982,IGLV2-8*01,64.063,128,46,0,378837,378964,1,128,6.00e-08,58.6
chr22:22437645-23366982,IGLV2-8*01,95.000,40,2,0,295251,295290,230,269,6.00e-08,58.6
chr22:22437645-23366982,IGLV2-8*01,95.000,40,2,0,329437,329476,230,269,6.00e-08,58.6
chr22:22437645-23366982,IGLV2-8*01,95.000,40,2,0,352509,352548,230,269,6.00e-08,58.6
chr22:22437645-23366982,IGLV2-8*01,63.281,128,47,0,352262,352389,1,128,5.40e-07,55.5
chr22:22437645-23366982,IGLV2-8*01,63.077,130,48,0,177751,177880,10,139,5.40e-07,55.5
chr22:22437645-23366982,IGLV2-8*01,92.500,40,3,0,379084,379123,230,269,5.40e-07,55.5
chr22:22437645-23366982,IGLV2-8*01,92.500,40,3,0,413162,413201,230,269,5.40e-07,55.5
chr22:22437645-23366982,IGLV2-8*01,61.594,138,53,0,295004,295141,1,138,4.86e-06,52.3
chr22:22437645-23366982,IGLV2-8*01,82.000,50,9,0,14911,14960,216,265,4.86e-06,52.3
chr22:22437645-23366982,IGLV2-8*01,62.205,127,48,0,329190,329316,1,127,1.46e-05,50.7
chr22:22437645-23366982,IGLV2-8*01,77.778,54,12,0,182372,182425,208,261,4.38e-05,49.1
chr22:22437645-23366982,IGLV2-8*01,63.194,144,52,1,729640,729782,97,240,1.31e-04,47.5
chr22:22437645-23366982,IGLV2-8*01,70.588,68,20,0,319490,319557,1,68,3.94e-04,46.0
chr22:22437645-23366982,IGLV2-8*01,70.000,70,21,0,698245,698314,10,79,3.94e-04,46.0
chr22:22437645-23366982,IGLV2-8*01,96.667,30,1,0,323928,323957,50,79,3.94e-04,46.0
chr22:22437645-23366982,IGLV2-8*01,86.842,38,5,0,51512,51549,232,269,3.94e-04,46.0
chr22:22437645-23366982,IGLV2-8*01,93.548,31,2,0,411226,411256,50,80,0.001,44.4
chr22:22437645-23366982,IGLV2-8*01,64.835,91,32,0,319677,319767,179,269,0.001,44.4
chr22:22437645-23366982,IGLV2-8*01,72.414,58,16,0,650318,650375,184,241,0.004,42.8
chr22:22437645-23366982,IGLV2-8*01,72.368,76,20,1,142479,142553,4,79,0.011,41.2
chr22:22437645-23366982,IGLV2-8*01,71.795,78,21,1,64848,64924,192,269,0.011,41.2
chr22:22437645-23366982,IGLV2-8*01,82.051,39,7,0,82608,82646,231,269,0.011,41.2
chr22:22437645-23366982,IGLV2-8*01,67.143,70,23,0,804710,804779,10,79,0.032,39.6
chr22:22437645-23366982,IGLV2-8*01,75.000,48,12,0,323977,324024,102,149,0.032,39.6
chr22:22437645-23366982,IGLV2-8*01,77.273,44,10,0,133481,133524,221,264,0.032,39.6
chr22:22437645-23366982,IGLV2-8*01,83.333,36,6,0,88011,88046,223,258,0.032,39.6
chr22:22437645-23366982,IGLV2-8*01,71.154,52,15,0,51268,51319,1,52,0.29,36.5
chr22:22437645-23366982,IGLV2-8*01,65.714,70,24,0,757538,757607,10,79,0.29,36.5
chr22:22437645-23366982,IGLV2-8*01,84.375,32,5,0,788526,788557,238,269,0.29,36.5
chr22:22437645-23366982,IGLV2-8*01,64.384,73,26,0,856956,857028,5,77,0.86,34.9
chr22:22437645-23366982,IGLV2-8*01,83.871,31,5,0,49795,49825,50,80,0.86,34.9
chr22:22437645-23366982,IGLV2-8*01,86.207,29,4,0,64719,64747,52,80,0.86,34.9
chr22:22437645-23366982,IGLV2-8*01,71.739,46,13,0,87492,87537,5,50,2.6,33.3
chr22:22437645-23366982,IGLV2-8*01,75.000,40,10,0,352437,352476,164,203,2.6,33.3
chr22:22437645-23366982,IGLV2-8*01,75.000,40,10,0,379012,379051,164,203,2.6,33.3
chr22:22437645-23366982,IGLV2-8*01,83.333,30,5,0,177928,177957,175,204,2.6,33.3
chr22:22437645-23366982,IGLV2-8*01,80.645,31,6,0,78417,78447,50,80,7.8,31.7
chr22:22437645-23366982,IGLV2-8*01,67.925,53,17,0,411275,411327,102,154,7.8,31.7
chr22:22437645-23366982,IGLV2-8*01,78.788,33,7,0,329372,329404,171,203,7.8,31.7
chr22:22437645-23366982,IGLV2-8*01,78.788,33,7,0,413097,413129,171,203,7.8,31.7
chr22:22437645-23366982,IGLV2-8*01,85.185,27,4,0,221039,221065,177,203,7.8,31.7
chr22:22437645-23366982,IGLV2-8*01,82.759,29,5,0,175164,175192,230,258,7.8,31.7
chr22:22437645-23366982,IGLV2-8*01,72.093,43,12,0,197107,197149,231,273,7.8,31.7
chr22:22437645-23366982,IGLV2-34*02,100.000,297,0,0,565210,565506,1,297,1.78e-132,472
chr22:22437645-23366982,IGLV2-34*02,91.246,297,26,0,777940,778236,1,297,1.15e-107,389
chr22:22437645-23366982,IGLV2-34*02,90.236,297,29,0,808226,808522,1,297,8.37e-105,380
chr22:22437645-23366982,IGLV2-34*02,89.226,297,32,0,720119,720415,1,297,6.10e-102,370
chr22:22437645-23366982,IGLV2-34*02,88.552,297,34,0,744243,744539,1,297,4.94e-100,364
chr22:22437645-23366982,IGLV2-34*02,87.879,297,36,0,683450,683746,1,297,4.00e-98,358
chr22:22437645-23366982,IGLV2-34*02,85.714,287,41,0,841993,842279,1,287,1.40e-88,326
chr22:22437645-23366982,IGLV2-34*02,79.125,297,62,0,573479,573775,1,297,2.59e-73,275
chr22:22437645-23366982,IGLV2-34*02,77.083,288,66,0,395149,395436,1,288,3.34e-65,248
chr22:22437645-23366982,IGLV2-34*02,77.491,271,61,0,303611,303881,1,271,7.30e-62,237
chr22:22437645-23366982,IGLV2-34*02,74.653,288,70,1,298764,299048,1,288,2.06e-50,199
chr22:22437645-23366982,IGLV2-34*02,75.185,270,64,1,389590,389856,1,270,1.50e-47,190
chr22:22437645-23366982,IGLV2-34*02,75.093,269,64,1,357121,357386,1,269,4.51e-47,188
chr22:22437645-23366982,IGLV2-34*02,74.721,269,65,1,334039,334304,1,269,4.06e-46,185
chr22:22437645-23366982,IGLV2-34*02,74.349,269,66,1,417362,417627,1,269,3.65e-45,182
chr22:22437645-23366982,IGLV2-34*02,70.741,270,79,0,62628,62897,1,270,3.29e-44,179
chr22:22437645-23366982,IGLV2-34*02,85.030,167,24,1,650137,650303,132,297,2.66e-42,172
chr22:22437645-23366982,IGLV2-34*02,84.768,151,23,0,700601,700751,129,279,7.19e-41,168
chr22:22437645-23366982,IGLV2-34*02,84.768,151,23,0,759753,759903,129,279,7.19e-41,168
chr22:22437645-23366982,IGLV2-34*02,73.077,260,68,2,550189,550447,11,269,1.94e-39,163
chr22:22437645-23366982,IGLV2-34*02,86.923,130,17,0,650019,650148,1,130,1.42e-36,153
chr22:22437645-23366982,IGLV2-34*02,78.261,161,35,0,579950,580110,108,268,3.44e-34,145
chr22:22437645-23366982,IGLV2-34*02,67.790,267,84,2,55845,56109,4,270,1.65e-27,123
chr22:22437645-23366982,IGLV2-34*02,73.457,162,43,0,698334,698495,108,269,4.94e-27,122
chr22:22437645-23366982,IGLV2-34*02,73.292,161,43,0,653996,654156,109,269,1.48e-26,120
chr22:22437645-23366982,IGLV2-34*02,72.024,168,47,0,706290,706457,108,275,4.44e-26,118
chr22:22437645-23366982,IGLV2-34*02,72.840,162,44,0,866471,866632,108,269,4.44e-26,118
chr22:22437645-23366982,IGLV2-34*02,86.275,102,14,0,2330,2431,168,269,4.44e-26,118
chr22:22437645-23366982,IGLV2-34*02,66.667,270,87,1,190864,191130,1,270,1.33e-25,117
chr22:22437645-23366982,IGLV2-34*02,72.671,161,44,0,672456,672616,109,269,1.33e-25,117
chr22:22437645-23366982,IGLV2-34*02,71.605,162,46,0,804799,804960,108,269,3.60e-24,112
chr22:22437645-23366982,IGLV2-34*02,70.988,162,47,0,757627,757788,108,269,3.24e-23,109
chr22:22437645-23366982,IGLV2-34*02,70.186,161,48,0,733048,733208,109,269,8.75e-22,104
chr22:22437645-23366982,IGLV2-34*02,69.753,162,49,0,689959,690120,108,269,2.62e-21,103
chr22:22437645-23366982,IGLV2-34*02,69.048,168,52,0,797324,797491,109,276,2.62e-21,103
chr22:22437645-23366982,IGLV2-34*02,69.565,161,49,0,346997,347157,101,261,7.87e-21,101
chr22:22437645-23366982,IGLV2-34*02,70.064,157,47,0,604069,604225,102,258,7.87e-21,101
chr22:22437645-23366982,IGLV2-34*02,72.464,138,38,0,384030,384167,128,265,2.36e-20,99.9
chr22:22437645-23366982,IGLV2-34*02,68.047,169,54,0,590071,590239,101,269,7.08e-20,98.3
chr22:22437645-23366982,IGLV2-34*02,61.111,270,105,0,345861,346130,1,270,2.13e-19,96.7
chr22:22437645-23366982,IGLV2-34*02,67.045,176,58,0,14718,14893,2,177,2.13e-19,96.7
chr22:22437645-23366982,IGLV2-34*02,60.741,270,106,0,371266,371535,1,270,1.91e-18,93.5
chr22:22437645-23366982,IGLV2-34*02,69.333,150,46,0,646773,646922,109,258,1.91e-18,93.5
chr22:22437645-23366982,IGLV2-34*02,67.500,160,52,0,353584,353743,123,282,1.72e-17,90.3
chr22:22437645-23366982,IGLV2-34*02,67.719,285,83,2,171881,172162,10,288,5.16e-17,88.8
chr22:22437645-23366982,IGLV2-34*02,63.918,194,70,0,373335,373528,76,269,1.55e-16,87.2
chr22:22437645-23366982,IGLV2-34*02,63.402,194,71,0,450926,451119,76,269,1.39e-15,84.0
chr22:22437645-23366982,IGLV2-34*02,76.531,98,23,0,74989,75086,172,269,1.39e-15,84.0
chr22:22437645-23366982,IGLV2-34*02,77.273,110,24,1,724387,724495,168,277,4.18e-15,82.4
chr22:22437645-23366982,IGLV2-34*02,68.125,160,50,1,658818,658976,108,267,3.76e-14,79.2
chr22:22437645-23366982,IGLV2-34*02,67.485,163,52,1,19630,19791,108,270,1.13e-13,77.7
chr22:22437645-23366982,IGLV2-34*02,87.500,64,8,0,411374,411437,203,266,1.13e-13,77.7
chr22:22437645-23366982,IGLV2-34*02,75.281,89,22,0,324080,324168,173,261,3.05e-12,72.9
chr22:22437645-23366982,IGLV2-34*02,75.281,89,22,0,138459,138547,181,269,3.05e-12,72.9
chr22:22437645-23366982,IGLV2-34*02,77.108,83,19,0,835773,835855,187,269,3.05e-12,72.9
chr22:22437645-23366982,IGLV2-34*02,73.913,92,24,0,741073,741164,167,258,9.15e-12,71.3
chr22:22437645-23366982,IGLV2-34*02,79.167,72,15,0,174808,174879,197,268,8.23e-11,68.2
chr22:22437645-23366982,IGLV2-34*02,85.000,60,9,0,177970,178029,211,270,8.23e-11,68.2
chr22:22437645-23366982,IGLV2-34*02,74.699,83,21,0,820272,820354,186,268,2.47e-10,66.6
chr22:22437645-23366982,IGLV2-34*02,67.857,112,36,0,800060,800171,168,279,7.41e-10,65.0
chr22:22437645-23366982,IGLV2-34*02,71.053,114,32,1,598096,598208,24,137,2.22e-09,63.4
chr22:22437645-23366982,IGLV2-34*02,78.261,69,15,0,680290,680358,190,258,2.22e-09,63.4
chr22:22437645-23366982,IGLV2-34*02,63.743,171,61,1,664552,664721,71,241,6.67e-09,61.8
chr22:22437645-23366982,IGLV2-34*02,63.743,171,61,1,686146,686315,71,241,6.67e-09,61.8
chr22:22437645-23366982,IGLV2-34*02,71.591,88,25,0,22379,22466,210,297,6.67e-09,61.8
chr22:22437645-23366982,IGLV2-34*02,92.857,42,3,0,329435,329476,228,269,6.00e-08,58.6
chr22:22437645-23366982,IGLV2-34*02,92.857,42,3,0,352507,352548,228,269,6.00e-08,58.6
chr22:22437645-23366982,IGLV2-34*02,92.683,41,3,0,295250,295290,229,269,1.80e-07,57.1
chr22:22437645-23366982,IGLV2-34*02,90.476,42,4,0,379082,379123,228,269,5.40e-07,55.5
chr22:22437645-23366982,IGLV2-34*02,77.966,59,13,0,221079,221137,211,269,1.62e-06,53.9
chr22:22437645-23366982,IGLV2-34*02,82.000,50,9,0,14911,14960,216,265,4.86e-06,52.3
chr22:22437645-23366982,IGLV2-34*02,74.603,63,16,0,866382,866444,10,72,1.46e-05,50.7
chr22:22437645-23366982,IGLV2-34*02,75.926,54,13,0,182372,182425,208,261,3.94e-04,46.0
chr22:22437645-23366982,IGLV2-34*02,59.712,139,56,0,412915,413053,1,139,0.001,44.4
chr22:22437645-23366982,IGLV2-34*02,80.000,45,9,0,142479,142523,4,48,0.001,44.4
chr22:22437645-23366982,IGLV2-34*02,73.214,56,15,0,650320,650375,186,241,0.004,42.8
chr22:22437645-23366982,IGLV2-34*02,59.375,128,52,0,352262,352389,1,128,0.032,39.6
chr22:22437645-23366982,IGLV2-34*02,59.375,128,52,0,378837,378964,1,128,0.032,39.6
chr22:22437645-23366982,IGLV2-34*02,83.333,36,6,0,88011,88046,223,258,0.032,39.6
chr22:22437645-23366982,IGLV2-34*02,76.744,43,10,0,698241,698283,6,48,0.096,38.0
chr22:22437645-23366982,IGLV2-34*02,70.408,98,26,1,323930,324024,52,149,0.096,38.0
chr22:22437645-23366982,IGLV2-34*02,62.353,85,32,0,319490,319574,1,85,0.86,34.9
chr22:22437645-23366982,IGLV2-34*02,65.672,67,23,0,757538,757604,10,76,0.86,34.9
chr22:22437645-23366982,IGLV2-34*02,76.923,39,9,0,804710,804748,10,48,0.86,34.9
chr22:22437645-23366982,IGLV2-34*02,86.207,29,4,0,346951,346979,52,80,0.86,34.9
chr22:22437645-23366982,IGLV2-34*02,74.419,43,11,0,197107,197149,231,273,0.86,34.9
chr22:22437645-23366982,IGLV2-34*02,88.462,26,3,0,411231,411256,55,80,2.6,33.3
chr22:22437645-23366982,IGLV2-34*02,71.111,45,13,0,329190,329234,1,45,7.8,31.7
chr22:22437645-23366982,IGLV2-34*02,73.171,41,11,0,87492,87532,5,45,7.8,31.7
chr22:22437645-23366982,IGLV2-33*01,100.000,297,0,0,573479,573775,1,297,1.78e-132,472
chr22:22437645-23366982,IGLV2-33*01,82.828,297,51,0,720119,720415,1,297,8.24e-84,310
chr22:22437645-23366982,IGLV2-33*01,82.828,297,51,0,777940,778236,1,297,8.24e-84,310
chr22:22437645-23366982,IGLV2-33*01,82.155,297,53,0,744243,744539,1,297,6.68e-82,304
chr22:22437645-23366982,IGLV2-33*01,82.155,297,53,0,808226,808522,1,297,6.68e-82,304
chr22:22437645-23366982,IGLV2-33*01,81.695,295,54,0,841993,842287,1,295,5.41e-80,297
chr22:22437645-23366982,IGLV2-33*01,81.145,297,56,0,683450,683746,1,297,4.87e-79,294
chr22:22437645-23366982,IGLV2-33*01,79.125,297,62,0,565210,565506,1,297,2.59e-73,275
chr22:22437645-23366982,IGLV2-33*01,73.704,270,71,0,395149,395418,1,270,7.64e-52,204
chr22:22437645-23366982,IGLV2-33*01,73.432,271,72,0,303611,303881,1,271,2.29e-51,202
chr22:22437645-23366982,IGLV2-33*01,71.375,269,74,1,334039,334304,1,269,1.57e-37,156
chr22:22437645-23366982,IGLV2-33*01,71.111,270,75,1,389590,389856,1,270,4.72e-37,155
chr22:22437645-23366982,IGLV2-33*01,71.004,269,75,1,357121,357386,1,269,1.42e-36,153
chr22:22437645-23366982,IGLV2-33*01,71.004,269,75,1,417362,417627,1,269,1.42e-36,153
chr22:22437645-23366982,IGLV2-33*01,70.741,270,76,1,298764,299030,1,270,4.25e-36,152
chr22:22437645-23366982,IGLV2-33*01,67.037,270,89,0,62628,62897,1,270,1.15e-34,147
chr22:22437645-23366982,IGLV2-33*01,86.777,121,16,0,650019,650139,1,121,3.10e-33,142
chr22:22437645-23366982,IGLV2-33*01,70.037,267,78,2,550182,550447,4,269,3.10e-33,142
chr22:22437645-23366982,IGLV2-33*01,76.875,160,37,0,700610,700769,138,297,8.36e-32,137
chr22:22437645-23366982,IGLV2-33*01,76.875,160,37,0,759762,759921,138,297,8.36e-32,137
chr22:22437645-23366982,IGLV2-33*01,77.778,162,35,1,650142,650303,137,297,2.03e-29,129
chr22:22437645-23366982,IGLV2-33*01,68.284,268,83,2,55844,56109,3,270,6.09e-29,128
chr22:22437645-23366982,IGLV2-33*01,68.323,161,51,0,579950,580110,108,268,6.38e-19,95.1
chr22:22437645-23366982,IGLV2-33*01,70.896,134,39,0,190997,191130,137,270,1.72e-17,90.3
chr22:22437645-23366982,IGLV2-33*01,67.143,210,66,1,346951,347157,52,261,5.16e-17,88.8
chr22:22437645-23366982,IGLV2-33*01,75.962,104,25,0,698392,698495,166,269,1.55e-16,87.2
chr22:22437645-23366982,IGLV2-33*01,68.794,141,44,0,384024,384164,122,262,4.65e-16,85.6
chr22:22437645-23366982,IGLV2-33*01,73.077,104,28,0,804857,804960,166,269,1.13e-13,77.7
chr22:22437645-23366982,IGLV2-33*01,73.684,95,25,0,7262,7356,175,269,3.05e-12,72.9
chr22:22437645-23366982,IGLV2-33*01,62.360,178,67,0,14720,14897,4,181,9.15e-12,71.3
chr22:22437645-23366982,IGLV2-33*01,73.913,92,24,0,646831,646922,167,258,9.15e-12,71.3
chr22:22437645-23366982,IGLV2-33*01,72.000,100,28,0,590140,590239,170,269,9.15e-12,71.3
chr22:22437645-23366982,IGLV2-33*01,65.854,164,55,1,19629,19791,107,270,2.74e-11,69.7
chr22:22437645-23366982,IGLV2-33*01,63.636,154,56,0,373367,373520,108,261,8.23e-11,68.2
chr22:22437645-23366982,IGLV2-33*01,81.818,66,12,0,741072,741137,166,231,8.23e-11,68.2
chr22:22437645-23366982,IGLV2-33*01,63.810,210,73,1,450905,451111,52,261,2.47e-10,66.6
chr22:22437645-23366982,IGLV2-33*01,70.297,101,30,0,380176,380276,169,269,2.47e-10,66.6
chr22:22437645-23366982,IGLV2-33*01,80.247,81,15,1,598113,598192,41,121,7.41e-10,65.0
chr22:22437645-23366982,IGLV2-33*01,63.983,236,82,3,664488,664720,5,240,2.22e-09,63.4
chr22:22437645-23366982,IGLV2-33*01,70.968,93,27,0,324076,324168,169,261,2.22e-09,63.4
chr22:22437645-23366982,IGLV2-33*01,77.941,68,15,0,171881,171948,10,77,6.67e-09,61.8
chr22:22437645-23366982,IGLV2-33*01,65.323,124,43,0,689997,690120,146,269,6.67e-09,61.8
chr22:22437645-23366982,IGLV2-33*01,71.560,109,30,1,724378,724485,159,267,6.67e-09,61.8
chr22:22437645-23366982,IGLV2-33*01,71.591,88,25,0,138460,138547,182,269,6.67e-09,61.8
chr22:22437645-23366982,IGLV2-33*01,63.559,236,83,3,686082,686314,5,240,2.00e-08,60.2
chr22:22437645-23366982,IGLV2-33*01,71.296,108,30,1,658870,658976,160,267,2.00e-08,60.2
chr22:22437645-23366982,IGLV2-33*01,56.923,260,112,0,345871,346130,11,270,6.00e-08,58.6
chr22:22437645-23366982,IGLV2-33*01,77.778,63,14,0,866382,866444,10,72,1.80e-07,57.1
chr22:22437645-23366982,IGLV2-33*01,67.368,95,31,0,371441,371535,176,270,1.62e-06,53.9
chr22:22437645-23366982,IGLV2-33*01,70.000,80,24,0,190873,190952,10,89,4.86e-06,52.3
chr22:22437645-23366982,IGLV2-33*01,72.222,72,20,0,174808,174879,197,268,4.86e-06,52.3
chr22:22437645-23366982,IGLV2-33*01,71.233,73,21,0,698245,698317,10,82,1.46e-05,50.7
chr22:22437645-23366982,IGLV2-33*01,68.750,80,25,0,835776,835855,190,269,4.38e-05,49.1
chr22:22437645-23366982,IGLV2-33*01,75.000,60,15,0,172084,172143,210,269,4.38e-05,49.1
chr22:22437645-23366982,IGLV2-33*01,69.231,78,24,0,177970,178047,211,288,4.38e-05,49.1
chr22:22437645-23366982,IGLV2-33*01,85.714,42,6,0,329435,329476,228,269,4.38e-05,49.1
chr22:22437645-23366982,IGLV2-33*01,85.714,42,6,0,352507,352548,228,269,4.38e-05,49.1
chr22:22437645-23366982,IGLV2-33*01,72.340,94,24,1,680268,680359,166,259,1.31e-04,47.5
chr22:22437645-23366982,IGLV2-33*01,83.333,42,7,0,379082,379123,228,269,3.94e-04,46.0
chr22:22437645-23366982,IGLV2-33*01,68.493,73,23,0,804710,804782,10,82,0.001,44.4
chr22:22437645-23366982,IGLV2-33*01,61.947,113,43,0,800060,800172,168,280,0.001,44.4
chr22:22437645-23366982,IGLV2-33*01,76.471,51,12,0,650324,650374,190,240,0.001,44.4
chr22:22437645-23366982,IGLV2-33*01,76.471,51,12,0,729732,729782,190,240,0.001,44.4
chr22:22437645-23366982,IGLV2-33*01,82.927,41,7,0,295250,295290,229,269,0.001,44.4
chr22:22437645-23366982,IGLV2-33*01,70.115,87,25,1,142479,142564,4,90,0.004,42.8
chr22:22437645-23366982,IGLV2-33*01,70.313,64,19,0,319494,319557,5,68,0.004,42.8
chr22:22437645-23366982,IGLV2-33*01,70.313,64,19,0,412919,412982,5,68,0.004,42.8
chr22:22437645-23366982,IGLV2-33*01,96.429,28,1,0,323930,323957,52,79,0.004,42.8
chr22:22437645-23366982,IGLV2-33*01,59.155,142,58,0,435662,435803,108,249,0.004,42.8
chr22:22437645-23366982,IGLV2-33*01,67.123,73,24,0,757538,757610,10,82,0.011,41.2
chr22:22437645-23366982,IGLV2-33*01,96.296,27,1,0,411230,411256,54,80,0.011,41.2
chr22:22437645-23366982,IGLV2-33*01,92.593,27,2,0,373316,373342,54,80,0.096,38.0
chr22:22437645-23366982,IGLV2-33*01,81.081,37,7,0,88011,88047,223,259,0.096,38.0
chr22:22437645-23366982,IGLV2-33*01,67.188,64,21,0,329194,329257,5,68,0.29,36.5
